subject	block	pos	word	onset	vheight	vround	vfront	vlength	frequency	retro
PS	37	2	skå	sk	mid	round	back	1
PS	37	3	skå	sk	mid	round	back	1
PS	37	4	skå	sk	mid	round	back	1
PS	37	5	skå	sk	mid	round	back	1
PS	37	6	skå	sk	mid	round	back	1
PS	37	7	skå	sk	mid	round	back	1
PS	38	1	sa	sV	low	unround	back	1
PS	38	2	sa	sV	low	unround	back	1
PS	38	3	sa	sV	low	unround	back	0
PS	38	4	sa	sV	low	unround	back	0
PS	38	5	sa	sV	low	unround	back	1
PS	38	6	sa	sV	low	unround	back	1
PS	38	7	sa	sV	low	unround	back	1
PS	40	1	ska	sk	low	unround	back	1
PS	40	2	ska	sk	low	unround	back	1
PS	40	3	ska	sk	low	unround	back	1
PS	40	4	ska	sk	low	unround	back	1
PS	40	5	ska	sk	low	unround	back	1
PS	40	6	ska	sk	low	unround	back	1
PS	40	7	ska	sk	low	unround	back	1
PS	41	1	skå	sk	mid	round	back	1
PS	41	2	skå	sk	mid	round	back	1
PS	41	3	skå	sk	mid	round	back	1
PS	41	4	skå	sk	mid	round	back	1
PS	41	5	skå	sk	mid	round	back	1
PS	41	6	skå	sk	mid	round	back	1
PS	41	7	skå	sk	mid	round	back	1
PS	42	1	sa	sV	low	unround	back	1
PS	42	2	sa	sV	low	unround	back	1
PS	42	3	sa	sV	low	unround	back	1
PS	42	4	sa	sV	low	unround	back	1
PS	42	5	sa	sV	low	unround	back	1
PS	42	6	sa	sV	low	unround	back	1
PS	42	7	sa	sV	low	unround	back	1
PS	44	1	ska	sk	low	unround	back	0
PS	44	2	ska	sk	low	unround	back	1
PS	44	3	ska	sk	low	unround	back	1
PS	44	4	ska	sk	low	unround	back	1
PS	44	5	ska	sk	low	unround	back	1
PS	44	6	ska	sk	low	unround	back	1
PS	44	7	ska	sk	low	unround	back	1
PS	45	1	skå	sk	mid	round	back	1
PS	45	2	skå	sk	mid	round	back	1
PS	45	3	skå	sk	mid	round	back	1
PS	45	4	skå	sk	mid	round	back	1
PS	45	5	skå	sk	mid	round	back	1
PS	45	6	skå	sk	mid	round	back	1
PS	45	7	skå	sk	mid	round	back	1
PS	46	1	sa	sV	low	unround	back	0
PS	46	2	sa	sV	low	unround	back	0
PS	46	3	sa	sV	low	unround	back	1
PS	46	4	sa	sV	low	unround	back	0
PS	46	5	sa	sV	low	unround	back	0
PS	46	6	sa	sV	low	unround	back	1
PS	46	7	sa	sV	low	unround	back	0
PS	48	1	ska	sk	low	unround	back	0
PS	48	2	ska	sk	low	unround	back	1
PS	48	3	ska	sk	low	unround	back	1
PS	48	4	ska	sk	low	unround	back	1
PS	48	5	ska	sk	low	unround	back	1
PS	48	6	ska	sk	low	unround	back	1
PS	48	7	ska	sk	low	unround	back	1
PS	49	1	sta	st	low	unround	back	0
PS	49	2	sta	st	low	unround	back	1
PS	49	3	sta	st	low	unround	back	1
PS	49	4	sta	st	low	unround	back	0
PS	49	5	sta	st	low	unround	back	1
PS	49	6	sta	st	low	unround	back	1
PS	49	7	sta	st	low	unround	back	1
PS	50	1	so	sV	high	round	back	1
PS	50	2	so	sV	high	round	back	0
PS	50	3	so	sV	high	round	back	1
PS	50	5	so	sV	high	round	back	1
PS	50	6	so	sV	high	round	back	1
PS	50	7	so	sV	high	round	back	1
PS	51	1	su	sV	high	round	front	0
PS	51	2	su	sV	high	round	front	0
PS	51	3	su	sV	high	round	front	1
PS	51	4	su	sV	high	round	front	0
PS	51	5	su	sV	high	round	front	0
PS	51	6	su	sV	high	round	front	0
PS	53	1	sta	st	low	unround	back	1
PS	53	3	sta	st	low	unround	back	1
PS	53	4	sta	st	low	unround	back	1
PS	53	5	sta	st	low	unround	back	1
PS	53	6	sta	st	low	unround	back	1
PS	53	7	sta	st	low	unround	back	1
PS	54	1	so	sV	high	round	back	0
PS	54	2	so	sV	high	round	back	0
PS	54	3	so	sV	high	round	back	1
PS	54	4	so	sV	high	round	back	0
PS	54	5	so	sV	high	round	back	1
PS	54	6	so	sV	high	round	back	1
PS	54	7	so	sV	high	round	back	1
PS	55	1	su	sV	high	round	front	0
PS	55	2	su	sV	high	round	front	0
PS	55	3	su	sV	high	round	front	1
PS	55	4	su	sV	high	round	front	1
PS	55	5	su	sV	high	round	front	1
PS	55	6	su	sV	high	round	front	1
PS	55	7	su	sV	high	round	front	0
PS	57	1	sta	st	low	unround	back	0
PS	57	2	sta	st	low	unround	back	1
PS	57	3	sta	st	low	unround	back	1
PS	57	4	sta	st	low	unround	back	0
PS	57	5	sta	st	low	unround	back	0
PS	57	6	sta	st	low	unround	back	1
PS	57	7	sta	st	low	unround	back	1
PS	58	1	so	sV	high	round	back	0
PS	58	2	so	sV	high	round	back	1
PS	58	3	so	sV	high	round	back	1
PS	58	4	so	sV	high	round	back	0
PS	58	5	so	sV	high	round	back	1
PS	58	6	so	sV	high	round	back	1
PS	58	7	so	sV	high	round	back	1
PS	59	1	su	sV	high	round	front	0
PS	59	2	su	sV	high	round	front	0
PS	59	3	su	sV	high	round	front	1
PS	59	4	su	sV	high	round	front	0
PS	59	5	su	sV	high	round	front	1
PS	59	6	su	sV	high	round	front	1
PS	59	7	su	sV	high	round	front	1
PS	61	1	sta	st	low	unround	back	0
PS	61	3	sta	st	low	unround	back	1
PS	61	4	sta	st	low	unround	back	1
PS	61	5	sta	st	low	unround	back	1
PS	61	6	sta	st	low	unround	back	1
PS	61	7	sta	st	low	unround	back	1
PS	62	1	so	sV	high	round	back	0
PS	62	2	so	sV	high	round	back	1
PS	62	3	so	sV	high	round	back	1
PS	62	4	so	sV	high	round	back	0
PS	62	5	so	sV	high	round	back	1
PS	62	6	so	sV	high	round	back	1
PS	62	7	so	sV	high	round	back	1
PS	63	1	su	sV	high	round	front	0
PS	63	2	su	sV	high	round	front	1
PS	63	3	su	sV	high	round	front	1
PS	63	4	su	sV	high	round	front	0
PS	63	5	su	sV	high	round	front	0
PS	63	6	su	sV	high	round	front	0
PS	63	7	su	sV	high	round	front	1
PS	65	1	su	sV	high	round	front	0
PS	65	2	su	sV	high	round	front	0
PS	65	3	su	sV	high	round	front	1
PS	65	4	su	sV	high	round	front	1
PS	65	5	su	sV	high	round	front	1
PS	65	6	su	sV	high	round	front	0
PS	66	1	sa	sV	low	unround	back	0
PS	66	2	sa	sV	low	unround	back	1
PS	66	3	sa	sV	low	unround	back	1
PS	66	4	sa	sV	low	unround	back	0
PS	66	5	sa	sV	low	unround	back	1
PS	66	6	sa	sV	low	unround	back	1
PS	66	7	sa	sV	low	unround	back	1
PS	67	1	su	sV	high	round	front	0
PS	67	2	su	sV	high	round	front	1
PS	67	3	su	sV	high	round	front	1
PS	67	4	su	sV	high	round	front	0
PS	67	5	su	sV	high	round	front	1
PS	67	6	su	sV	high	round	front	1
PS	67	7	su	sV	high	round	front	1
PS	68	1	sa	sV	low	unround	back	0
PS	68	2	sa	sV	low	unround	back	1
PS	68	3	sa	sV	low	unround	back	1
PS	68	4	sa	sV	low	unround	back	1
PS	68	5	sa	sV	low	unround	back	1
PS	68	6	sa	sV	low	unround	back	1
PS	68	7	sa	sV	low	unround	back	1
PS	69	1	su	sV	high	round	front	0
PS	69	2	su	sV	high	round	front	1
PS	69	3	su	sV	high	round	front	1
PS	69	4	su	sV	high	round	front	0
PS	69	5	su	sV	high	round	front	1
PS	69	6	su	sV	high	round	front	1
PS	69	7	su	sV	high	round	front	1
PS	70	1	sa	sV	low	unround	back	1
PS	70	2	sa	sV	low	unround	back	0
PS	70	3	sa	sV	low	unround	back	1
PS	70	4	sa	sV	low	unround	back	1
PS	70	5	sa	sV	low	unround	back	1
PS	70	6	sa	sV	low	unround	back	1
PS	70	7	sa	sV	low	unround	back	1
PS	71	1	su	sV	high	round	front	1
PS	71	2	su	sV	high	round	front	0
PS	71	3	su	sV	high	round	front	1
PS	71	4	su	sV	high	round	front	0
PS	71	5	su	sV	high	round	front	1
PS	71	6	su	sV	high	round	front	1
PS	71	7	su	sV	high	round	front	1
PS	72	1	sa	sV	low	unround	back	1
PS	72	2	sa	sV	low	unround	back	0
PS	72	3	sa	sV	low	unround	back	1
PS	72	4	sa	sV	low	unround	back	0
PS	72	6	sa	sV	low	unround	back	1
PS	72	7	sa	sV	low	unround	back	1
SR	4	1	so	sV	high	round	back	0
SR	4	2	so	sV	high	round	back	0
SR	4	3	so	sV	high	round	back	1
SR	4	4	so	sV	high	round	back	0
SR	4	5	so	sV	high	round	back	0
SR	4	6	so	sV	high	round	back	1
SR	4	7	so	sV	high	round	back	1
SR	8	1	so	sV	high	round	back	0
SR	8	2	so	sV	high	round	back	1
SR	8	3	so	sV	high	round	back	1
SR	8	4	so	sV	high	round	back	1
SR	8	5	so	sV	high	round	back	1
SR	8	6	so	sV	high	round	back	1
SR	8	7	so	sV	high	round	back	1
SR	12	1	so	sV	high	round	back	0
SR	12	2	so	sV	high	round	back	1
SR	12	3	so	sV	high	round	back	1
SR	12	4	so	sV	high	round	back	1
SR	12	6	so	sV	high	round	back	1
SR	12	7	so	sV	high	round	back	1
SR	16	1	so	sV	high	round	back	0
SR	16	2	so	sV	high	round	back	1
SR	16	3	so	sV	high	round	back	1
SR	16	4	so	sV	high	round	back	1
SR	16	5	so	sV	high	round	back	1
SR	16	6	so	sV	high	round	back	1
SR	16	7	so	sV	high	round	back	1
SR	17	1	sa	sV	low	unround	back	0
SR	17	2	sa	sV	low	unround	back	1
SR	17	3	sa	sV	low	unround	back	1
SR	17	4	sa	sV	low	unround	back	1
SR	17	5	sa	sV	low	unround	back	1
SR	17	6	sa	sV	low	unround	back	1
SR	17	7	sa	sV	low	unround	back	1
SR	18	1	su	sV	high	round	front	0
SR	18	2	su	sV	high	round	front	0
SR	18	3	su	sV	high	round	front	1
SR	18	4	su	sV	high	round	front	1
SR	18	5	su	sV	high	round	front	1
SR	18	6	su	sV	high	round	front	1
SR	18	7	su	sV	high	round	front	1
SR	19	1	ska	sk	low	unround	back	0
SR	19	2	ska	sk	low	unround	back	1
SR	19	3	ska	sk	low	unround	back	1
SR	19	4	ska	sk	low	unround	back	1
SR	19	5	ska	sk	low	unround	back	1
SR	19	6	ska	sk	low	unround	back	1
SR	19	7	ska	sk	low	unround	back	1
SR	20	1	di	d	high	unround	front	1
SR	20	2	di	d	high	unround	front	1
SR	20	3	di	d	high	unround	front	1
SR	20	4	di	d	high	unround	front	1
SR	20	5	di	d	high	unround	front	1
SR	20	6	di	d	high	unround	front	1
SR	20	7	di	d	high	unround	front	1
SR	21	1	sa	sV	low	unround	back	0
SR	21	2	sa	sV	low	unround	back	1
SR	21	3	sa	sV	low	unround	back	1
SR	21	4	sa	sV	low	unround	back	1
SR	21	5	sa	sV	low	unround	back	1
SR	21	6	sa	sV	low	unround	back	1
SR	21	7	sa	sV	low	unround	back	1
SR	22	1	su	sV	high	round	front	0
SR	22	2	su	sV	high	round	front	0
SR	22	3	su	sV	high	round	front	1
SR	22	4	su	sV	high	round	front	1
SR	22	5	su	sV	high	round	front	1
SR	22	6	su	sV	high	round	front	1
SR	22	7	su	sV	high	round	front	1
SR	23	1	ska	sk	low	unround	back	1
SR	23	2	ska	sk	low	unround	back	1
SR	23	3	ska	sk	low	unround	back	1
SR	23	4	ska	sk	low	unround	back	1
SR	23	5	ska	sk	low	unround	back	1
SR	23	6	ska	sk	low	unround	back	1
SR	23	7	ska	sk	low	unround	back	1
SR	24	1	di	d	high	unround	front	1
SR	24	2	di	d	high	unround	front	1
SR	24	3	di	d	high	unround	front	1
SR	24	4	di	d	high	unround	front	1
SR	24	5	di	d	high	unround	front	1
SR	24	6	di	d	high	unround	front	1
SR	24	7	di	d	high	unround	front	1
SR	25	1	sa	sV	low	unround	back	0
SR	25	2	sa	sV	low	unround	back	1
SR	25	3	sa	sV	low	unround	back	1
SR	25	4	sa	sV	low	unround	back	1
SR	25	5	sa	sV	low	unround	back	1
SR	25	6	sa	sV	low	unround	back	1
SR	25	7	sa	sV	low	unround	back	1
SR	26	1	su	sV	high	round	front	0
SR	26	2	su	sV	high	round	front	1
SR	26	3	su	sV	high	round	front	1
SR	26	4	su	sV	high	round	front	1
SR	26	5	su	sV	high	round	front	1
SR	26	6	su	sV	high	round	front	1
SR	26	7	su	sV	high	round	front	1
SR	27	1	ska	sk	low	unround	back	0
SR	27	2	ska	sk	low	unround	back	1
SR	27	3	ska	sk	low	unround	back	1
SR	27	4	ska	sk	low	unround	back	1
SR	27	5	ska	sk	low	unround	back	1
SR	27	6	ska	sk	low	unround	back	1
SR	27	7	ska	sk	low	unround	back	1
SR	28	1	di	d	high	unround	front	1
SR	28	2	di	d	high	unround	front	1
SR	28	3	di	d	high	unround	front	1
SR	28	4	di	d	high	unround	front	1
SR	28	5	di	d	high	unround	front	1
SR	28	6	di	d	high	unround	front	1
SR	28	7	di	d	high	unround	front	1
SR	29	1	sa	sV	low	unround	back	0
SR	29	2	sa	sV	low	unround	back	1
SR	29	3	sa	sV	low	unround	back	1
SR	29	4	sa	sV	low	unround	back	1
SR	29	5	sa	sV	low	unround	back	1
SR	29	6	sa	sV	low	unround	back	1
SR	29	7	sa	sV	low	unround	back	1
SR	30	1	su	sV	high	round	front	0
SR	30	2	su	sV	high	round	front	1
SR	30	3	su	sV	high	round	front	1
SR	30	4	su	sV	high	round	front	1
SR	30	5	su	sV	high	round	front	1
SR	30	6	su	sV	high	round	front	1
SR	30	7	su	sV	high	round	front	1
SR	31	1	ska	sk	low	unround	back	1
SR	31	2	ska	sk	low	unround	back	1
SR	31	3	ska	sk	low	unround	back	1
SR	31	4	ska	sk	low	unround	back	1
SR	31	5	ska	sk	low	unround	back	1
SR	31	6	ska	sk	low	unround	back	1
SR	31	7	ska	sk	low	unround	back	1
SR	32	1	di	d	high	unround	front	1
SR	32	2	di	d	high	unround	front	1
SR	32	3	di	d	high	unround	front	1
SR	32	4	di	d	high	unround	front	1
SR	32	5	di	d	high	unround	front	1
SR	32	6	di	d	high	unround	front	1
SR	32	7	di	d	high	unround	front	1
SR	33	1	su	sV	high	round	front	0
SR	33	2	su	sV	high	round	front	0
SR	33	3	su	sV	high	round	front	1
SR	33	4	su	sV	high	round	front	0
SR	33	5	su	sV	high	round	front	1
SR	33	6	su	sV	high	round	front	1
SR	33	7	su	sV	high	round	front	1
SR	34	1	skå	sk	mid	round	back	0
SR	34	2	skå	sk	mid	round	back	1
SR	34	3	skå	sk	mid	round	back	1
SR	34	4	skå	sk	mid	round	back	1
SR	34	5	skå	sk	mid	round	back	1
SR	34	6	skå	sk	mid	round	back	1
SR	34	7	skå	sk	mid	round	back	1
SR	36	1	sta	st	low	unround	back	0
SR	36	2	sta	st	low	unround	back	1
SR	36	3	sta	st	low	unround	back	1
SR	36	4	sta	st	low	unround	back	1
SR	36	5	sta	st	low	unround	back	1
SR	36	6	sta	st	low	unround	back	1
SR	36	7	sta	st	low	unround	back	1
SR	37	1	su	sV	high	round	front	0
SR	37	2	su	sV	high	round	front	1
SR	37	3	su	sV	high	round	front	1
SR	37	4	su	sV	high	round	front	1
SR	37	5	su	sV	high	round	front	1
SR	37	6	su	sV	high	round	front	1
SR	37	7	su	sV	high	round	front	1
SR	38	1	skå	sk	mid	round	back	1
SR	38	2	skå	sk	mid	round	back	1
SR	38	3	skå	sk	mid	round	back	1
SR	38	5	skå	sk	mid	round	back	1
SR	38	6	skå	sk	mid	round	back	1
SR	38	7	skå	sk	mid	round	back	1
SR	40	1	sta	st	low	unround	back	0
SR	40	2	sta	st	low	unround	back	1
SR	40	3	sta	st	low	unround	back	1
SR	40	4	sta	st	low	unround	back	1
SR	40	5	sta	st	low	unround	back	1
SR	40	6	sta	st	low	unround	back	1
SR	40	7	sta	st	low	unround	back	1
SR	41	1	su	sV	high	round	front	0
SR	41	2	su	sV	high	round	front	0
SR	41	3	su	sV	high	round	front	1
SR	41	4	su	sV	high	round	front	1
SR	41	5	su	sV	high	round	front	1
SR	41	6	su	sV	high	round	front	1
SR	41	7	su	sV	high	round	front	1
SR	42	1	skå	sk	mid	round	back	0
SR	42	2	skå	sk	mid	round	back	0
SR	42	3	skå	sk	mid	round	back	1
SR	42	4	skå	sk	mid	round	back	1
SR	42	5	skå	sk	mid	round	back	0
SR	42	6	skå	sk	mid	round	back	1
SR	42	7	skå	sk	mid	round	back	1
SR	44	1	sta	st	low	unround	back	0
SR	44	2	sta	st	low	unround	back	1
SR	44	3	sta	st	low	unround	back	1
SR	44	4	sta	st	low	unround	back	1
SR	44	5	sta	st	low	unround	back	1
SR	44	6	sta	st	low	unround	back	1
SR	44	7	sta	st	low	unround	back	1
SR	45	1	su	sV	high	round	front	0
SR	45	2	su	sV	high	round	front	0
SR	45	3	su	sV	high	round	front	0
SR	45	4	su	sV	high	round	front	0
SR	45	5	su	sV	high	round	front	0
SR	45	6	su	sV	high	round	front	1
SR	45	7	su	sV	high	round	front	0
SR	46	1	skå	sk	mid	round	back	1
SR	46	2	skå	sk	mid	round	back	1
SR	46	3	skå	sk	mid	round	back	1
SR	46	4	skå	sk	mid	round	back	1
SR	46	5	skå	sk	mid	round	back	1
SR	46	6	skå	sk	mid	round	back	1
SR	46	7	skå	sk	mid	round	back	1
SR	48	1	sta	st	low	unround	back	0
SR	48	2	sta	st	low	unround	back	1
SR	48	3	sta	st	low	unround	back	1
SR	48	4	sta	st	low	unround	back	1
SR	48	5	sta	st	low	unround	back	1
SR	48	6	sta	st	low	unround	back	1
SR	48	7	sta	st	low	unround	back	1
SR	49	1	sa	sV	low	unround	back	0
SR	49	2	sa	sV	low	unround	back	1
SR	49	3	sa	sV	low	unround	back	1
SR	49	4	sa	sV	low	unround	back	1
SR	49	5	sa	sV	low	unround	back	1
SR	49	6	sa	sV	low	unround	back	1
SR	49	7	sa	sV	low	unround	back	1
SR	50	1	sku	sk	high	round	front	0
SR	50	2	sku	sk	high	round	front	1
SR	50	3	sku	sk	high	round	front	1
SR	50	4	sku	sk	high	round	front	1
SR	50	5	sku	sk	high	round	front	1
SR	50	6	sku	sk	high	round	front	1
SR	50	7	sku	sk	high	round	front	1
SR	51	1	stu	st	high	round	front	0
SR	51	2	stu	st	high	round	front	0
SR	51	3	stu	st	high	round	front	1
SR	51	4	stu	st	high	round	front	1
SR	51	5	stu	st	high	round	front	1
SR	51	6	stu	st	high	round	front	1
SR	51	7	stu	st	high	round	front	1
SR	53	1	sa	sV	low	unround	back	0
SR	53	2	sa	sV	low	unround	back	1
SR	53	3	sa	sV	low	unround	back	1
SR	53	4	sa	sV	low	unround	back	1
SR	53	5	sa	sV	low	unround	back	1
SR	53	6	sa	sV	low	unround	back	1
SR	53	7	sa	sV	low	unround	back	1
SR	54	1	sku	sk	high	round	front	0
SR	54	2	sku	sk	high	round	front	1
SR	54	3	sku	sk	high	round	front	1
SR	54	4	sku	sk	high	round	front	1
SR	54	5	sku	sk	high	round	front	1
SR	54	6	sku	sk	high	round	front	1
SR	54	7	sku	sk	high	round	front	1
SR	55	1	stu	st	high	round	front	0
SR	55	2	stu	st	high	round	front	1
SR	55	3	stu	st	high	round	front	1
SR	55	4	stu	st	high	round	front	1
SR	55	5	stu	st	high	round	front	1
SR	55	6	stu	st	high	round	front	1
SR	55	7	stu	st	high	round	front	1
SR	57	1	sa	sV	low	unround	back	0
SR	57	2	sa	sV	low	unround	back	1
SR	57	3	sa	sV	low	unround	back	1
SR	57	4	sa	sV	low	unround	back	1
SR	57	5	sa	sV	low	unround	back	1
SR	57	6	sa	sV	low	unround	back	1
SR	57	7	sa	sV	low	unround	back	1
SR	58	1	sku	sk	high	round	front	0
SR	58	2	sku	sk	high	round	front	1
SR	58	3	sku	sk	high	round	front	1
SR	58	4	sku	sk	high	round	front	1
SR	58	5	sku	sk	high	round	front	1
SR	58	6	sku	sk	high	round	front	1
SR	58	7	sku	sk	high	round	front	1
SR	59	1	stu	st	high	round	front	0
SR	59	2	stu	st	high	round	front	1
SR	59	3	stu	st	high	round	front	1
SR	59	4	stu	st	high	round	front	1
SR	59	5	stu	st	high	round	front	1
SR	59	6	stu	st	high	round	front	1
SR	59	7	stu	st	high	round	front	1
SR	61	1	sa	sV	low	unround	back	0
SR	61	2	sa	sV	low	unround	back	1
SR	61	3	sa	sV	low	unround	back	1
SR	61	4	sa	sV	low	unround	back	1
SR	61	5	sa	sV	low	unround	back	1
SR	61	6	sa	sV	low	unround	back	1
SR	61	7	sa	sV	low	unround	back	1
SR	62	1	sku	sk	high	round	front	0
SR	62	2	sku	sk	high	round	front	1
SR	62	3	sku	sk	high	round	front	1
SR	62	4	sku	sk	high	round	front	1
SR	62	5	sku	sk	high	round	front	1
SR	62	6	sku	sk	high	round	front	1
SR	62	7	sku	sk	high	round	front	1
SR	63	1	stu	st	high	round	front	0
SR	63	2	stu	st	high	round	front	1
SR	63	3	stu	st	high	round	front	1
SR	63	4	stu	st	high	round	front	1
SR	63	5	stu	st	high	round	front	1
SR	63	6	stu	st	high	round	front	1
SR	63	7	stu	st	high	round	front	1
SR	65	1	sto	st	high	round	back	0
SR	65	2	sto	st	high	round	back	1
SR	65	3	sto	st	high	round	back	1
SR	65	4	sto	st	high	round	back	1
SR	65	5	sto	st	high	round	back	1
SR	65	6	sto	st	high	round	back	1
SR	65	7	sto	st	high	round	back	1
SR	66	1	so	sV	high	round	back	0
SR	66	2	so	sV	high	round	back	0
SR	66	3	so	sV	high	round	back	0
SR	66	4	so	sV	high	round	back	0
SR	66	5	so	sV	high	round	back	1
SR	66	6	so	sV	high	round	back	1
SR	66	7	so	sV	high	round	back	1
SR	67	1	sto	st	high	round	back	0
SR	67	2	sto	st	high	round	back	0
SR	67	3	sto	st	high	round	back	0
SR	67	4	sto	st	high	round	back	0
SR	67	5	sto	st	high	round	back	0
SR	67	6	sto	st	high	round	back	1
SR	67	7	sto	st	high	round	back	1
SR	68	1	so	sV	high	round	back	0
SR	68	2	so	sV	high	round	back	0
SR	68	3	so	sV	high	round	back	0
SR	68	4	so	sV	high	round	back	0
SR	68	5	so	sV	high	round	back	1
SR	68	6	so	sV	high	round	back	1
SR	68	7	so	sV	high	round	back	1
SR	69	1	sto	st	high	round	back	0
SR	69	2	sto	st	high	round	back	1
SR	69	3	sto	st	high	round	back	1
SR	69	4	sto	st	high	round	back	1
SR	69	5	sto	st	high	round	back	1
SR	69	6	sto	st	high	round	back	1
SR	69	7	sto	st	high	round	back	1
SR	70	1	so	sV	high	round	back	0
SR	70	2	so	sV	high	round	back	0
SR	70	3	so	sV	high	round	back	0
SR	70	4	so	sV	high	round	back	0
SR	70	5	so	sV	high	round	back	1
SR	70	6	so	sV	high	round	back	1
SR	70	7	so	sV	high	round	back	1
SR	71	1	sto	st	high	round	back	0
SR	71	2	sto	st	high	round	back	0
SR	71	3	sto	st	high	round	back	1
SR	71	4	sto	st	high	round	back	1
SR	71	5	sto	st	high	round	back	1
SR	71	6	sto	st	high	round	back	1
SR	71	7	sto	st	high	round	back	1
SR	72	1	so	sV	high	round	back	0
SR	72	2	so	sV	high	round	back	0
SR	72	3	so	sV	high	round	back	0
SR	72	4	so	sV	high	round	back	0
SR	72	5	so	sV	high	round	back	0
SR	72	6	so	sV	high	round	back	1
SR	72	7	so	sV	high	round	back	1
VC	4	1	ska	sk	low	unround	back	0
VC	4	2	ska	sk	low	unround	back	1
VC	4	3	ska	sk	low	unround	back	1
VC	4	4	ska	sk	low	unround	back	1
VC	4	5	ska	sk	low	unround	back	1
VC	4	6	ska	sk	low	unround	back	1
VC	4	7	ska	sk	low	unround	back	1
VC	8	1	ska	sk	low	unround	back	1
VC	8	2	ska	sk	low	unround	back	1
VC	8	3	ska	sk	low	unround	back	1
VC	8	4	ska	sk	low	unround	back	1
VC	8	5	ska	sk	low	unround	back	1
VC	8	6	ska	sk	low	unround	back	1
VC	8	7	ska	sk	low	unround	back	1
VC	12	1	ska	sk	low	unround	back	1
VC	12	2	ska	sk	low	unround	back	1
VC	12	4	ska	sk	low	unround	back	1
VC	12	5	ska	sk	low	unround	back	1
VC	12	6	ska	sk	low	unround	back	1
VC	12	7	ska	sk	low	unround	back	1
VC	16	1	ska	sk	low	unround	back	0
VC	16	2	ska	sk	low	unround	back	1
VC	16	3	ska	sk	low	unround	back	1
VC	16	4	ska	sk	low	unround	back	1
VC	16	5	ska	sk	low	unround	back	1
VC	16	6	ska	sk	low	unround	back	1
VC	16	7	ska	sk	low	unround	back	1
VC	17	1	sto	st	high	round	back	1
VC	17	2	sto	st	high	round	back	1
VC	17	3	sto	st	high	round	back	1
VC	17	4	sto	st	high	round	back	1
VC	17	5	sto	st	high	round	back	1
VC	17	6	sto	st	high	round	back	1
VC	17	7	sto	st	high	round	back	1
VC	18	1	su	sV	high	round	front	1
VC	18	2	su	sV	high	round	front	1
VC	18	3	su	sV	high	round	front	1
VC	18	4	su	sV	high	round	front	1
VC	18	5	su	sV	high	round	front	1
VC	18	6	su	sV	high	round	front	1
VC	18	7	su	sV	high	round	front	1
VC	19	1	so	sV	high	round	back	1
VC	19	2	so	sV	high	round	back	1
VC	19	3	so	sV	high	round	back	1
VC	19	4	so	sV	high	round	back	1
VC	19	5	so	sV	high	round	back	1
VC	19	6	so	sV	high	round	back	1
VC	19	7	so	sV	high	round	back	1
VC	20	1	di	d	high	unround	front	1
VC	20	2	di	d	high	unround	front	1
VC	20	3	di	d	high	unround	front	1
VC	20	4	di	d	high	unround	front	1
VC	20	5	di	d	high	unround	front	1
VC	20	6	di	d	high	unround	front	1
VC	20	7	di	d	high	unround	front	1
VC	21	1	sto	st	high	round	back	1
VC	21	2	sto	st	high	round	back	1
VC	21	3	sto	st	high	round	back	1
VC	21	4	sto	st	high	round	back	1
VC	21	5	sto	st	high	round	back	1
VC	21	6	sto	st	high	round	back	1
VC	21	7	sto	st	high	round	back	1
VC	22	1	su	sV	high	round	front	1
VC	22	2	su	sV	high	round	front	1
VC	22	3	su	sV	high	round	front	1
VC	22	4	su	sV	high	round	front	1
VC	22	5	su	sV	high	round	front	1
VC	22	6	su	sV	high	round	front	1
VC	22	7	su	sV	high	round	front	1
VC	23	1	so	sV	high	round	back	1
VC	23	2	so	sV	high	round	back	1
VC	23	3	so	sV	high	round	back	1
VC	23	4	so	sV	high	round	back	1
VC	23	5	so	sV	high	round	back	1
VC	23	6	so	sV	high	round	back	1
VC	23	7	so	sV	high	round	back	1
VC	24	1	di	d	high	unround	front	1
VC	24	2	di	d	high	unround	front	1
VC	24	3	di	d	high	unround	front	1
VC	24	4	di	d	high	unround	front	1
VC	24	5	di	d	high	unround	front	1
VC	24	6	di	d	high	unround	front	1
VC	24	7	di	d	high	unround	front	1
VC	25	1	sto	st	high	round	back	1
